,Date,AirportName,PercentOfBaseline,Centroid.Latitute,Centroid.Longitude,City,State,ISO_3166_2,Country
278,2020/7/3,Santiago International Airport,32,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
279,2020/9/2,Santiago International Airport,40,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
280,2020/8/13,Santiago International Airport,31,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
281,2020/5/18,Santiago International Airport,27,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
282,2020/5/30,Santiago International Airport,13,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
283,2020/6/30,Santiago International Airport,27,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
284,2020/9/22,Santiago International Airport,47,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
285,2020/8/1,Santiago International Airport,19,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
286,2020/5/17,Santiago International Airport,10,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
287,2020/8/24,Santiago International Airport,46,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
288,2020/9/7,Santiago International Airport,42,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
289,2020/3/20,Santiago International Airport,53,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
290,2020/4/9,Santiago International Airport,24,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
291,2020/3/21,Santiago International Airport,38,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
292,2020/6/29,Santiago International Airport,19,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
293,2020/6/2,Santiago International Airport,34,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
294,2020/7/10,Santiago International Airport,37,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
295,2020/7/17,Santiago International Airport,26,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
296,2020/5/22,Santiago International Airport,18,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
297,2020/10/7,Santiago International Airport,55,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
298,2020/8/7,Santiago International Airport,32,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
299,2020/8/31,Santiago International Airport,45,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
300,2020/8/28,Santiago International Airport,33,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
301,2020/7/21,Santiago International Airport,36,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
302,2020/9/27,Santiago International Airport,26,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
303,2020/5/21,Santiago International Airport,13,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
304,2020/4/26,Santiago International Airport,7,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
305,2020/9/26,Santiago International Airport,28,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
306,2020/9/11,Santiago International Airport,49,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
307,2020/7/19,Santiago International Airport,16,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
308,2020/4/3,Santiago International Airport,31,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
309,2020/6/6,Santiago International Airport,22,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
310,2020/8/15,Santiago International Airport,18,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
311,2020/7/4,Santiago International Airport,19,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
312,2020/5/14,Santiago International Airport,18,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
313,2020/8/29,Santiago International Airport,20,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
314,2020/6/22,Santiago International Airport,37,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
315,2020/8/10,Santiago International Airport,42,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
316,2020/4/6,Santiago International Airport,27,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
317,2020/5/9,Santiago International Airport,15,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
318,2020/10/1,Santiago International Airport,39,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
319,2020/9/9,Santiago International Airport,35,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
320,2020/10/6,Santiago International Airport,53,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
321,2020/6/25,Santiago International Airport,29,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
322,2020/10/2,Santiago International Airport,53,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
323,2020/7/25,Santiago International Airport,19,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
324,2020/6/1,Santiago International Airport,20,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
325,2020/9/28,Santiago International Airport,39,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
326,2020/4/21,Santiago International Airport,17,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
327,2020/5/13,Santiago International Airport,32,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
328,2020/9/8,Santiago International Airport,47,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
329,2020/3/31,Santiago International Airport,26,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
330,2020/5/16,Santiago International Airport,22,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
331,2020/6/8,Santiago International Airport,28,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
332,2020/6/21,Santiago International Airport,14,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
333,2020/7/1,Santiago International Airport,33,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
334,2020/9/30,Santiago International Airport,49,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
335,2020/4/11,Santiago International Airport,15,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
336,2020/8/25,Santiago International Airport,37,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
337,2020/8/12,Santiago International Airport,31,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
338,2020/4/24,Santiago International Airport,16,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
339,2020/8/4,Santiago International Airport,33,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
340,2020/3/18,Santiago International Airport,56,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
341,2020/7/20,Santiago International Airport,34,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
342,2020/5/29,Santiago International Airport,28,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
343,2020/3/17,Santiago International Airport,72,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
344,2020/3/27,Santiago International Airport,31,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
345,2020/10/12,Santiago International Airport,38,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
346,2020/3/25,Santiago International Airport,26,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
347,2020/6/11,Santiago International Airport,24,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
348,2020/7/28,Santiago International Airport,29,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
349,2020/8/14,Santiago International Airport,38,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
350,2020/9/10,Santiago International Airport,40,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
351,2020/9/24,Santiago International Airport,36,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
352,2020/3/30,Santiago International Airport,19,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
353,2020/6/18,Santiago International Airport,30,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
354,2020/4/10,Santiago International Airport,12,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
355,2020/8/22,Santiago International Airport,33,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
356,2020/4/4,Santiago International Airport,19,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
357,2020/5/12,Santiago International Airport,35,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
358,2020/7/27,Santiago International Airport,46,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
359,2020/10/3,Santiago International Airport,29,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
360,2020/9/4,Santiago International Airport,32,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
361,2020/9/3,Santiago International Airport,33,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
362,2020/3/29,Santiago International Airport,9,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
363,2020/9/20,Santiago International Airport,23,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
364,2020/8/5,Santiago International Airport,25,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
365,2020/8/11,Santiago International Airport,36,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
366,2020/3/19,Santiago International Airport,52,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
367,2020/7/22,Santiago International Airport,36,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
368,2020/4/5,Santiago International Airport,11,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
369,2020/8/27,Santiago International Airport,42,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
370,2020/8/6,Santiago International Airport,24,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
371,2020/8/8,Santiago International Airport,19,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
372,2020/9/21,Santiago International Airport,36,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
373,2020/9/12,Santiago International Airport,31,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
374,2020/7/13,Santiago International Airport,32,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
375,2020/4/2,Santiago International Airport,21,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
376,2020/6/9,Santiago International Airport,25,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
377,2020/8/3,Santiago International Airport,48,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
378,2020/7/30,Santiago International Airport,27,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
379,2020/7/29,Santiago International Airport,42,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
380,2020/4/29,Santiago International Airport,22,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
381,2020/3/24,Santiago International Airport,29,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
382,2020/5/27,Santiago International Airport,19,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
383,2020/4/30,Santiago International Airport,31,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
384,2020/10/14,Santiago International Airport,48,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
385,2020/4/16,Santiago International Airport,17,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
386,2020/7/6,Santiago International Airport,33,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
387,2020/5/8,Santiago International Airport,19,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
388,2020/10/4,Santiago International Airport,36,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
389,2020/5/11,Santiago International Airport,28,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
390,2020/4/20,Santiago International Airport,22,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
391,2020/4/8,Santiago International Airport,21,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
392,2020/5/10,Santiago International Airport,12,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
393,2020/4/1,Santiago International Airport,27,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
394,2020/9/5,Santiago International Airport,25,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
395,2020/10/11,Santiago International Airport,15,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
396,2020/10/13,Santiago International Airport,56,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
397,2020/7/16,Santiago International Airport,27,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
398,2020/9/17,Santiago International Airport,31,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
399,2020/10/15,Santiago International Airport,49,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
400,2020/8/21,Santiago International Airport,35,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
401,2020/6/12,Santiago International Airport,31,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
402,2020/10/9,Santiago International Airport,56,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
403,2020/5/15,Santiago International Airport,23,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
404,2020/9/18,Santiago International Airport,12,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
405,2020/6/24,Santiago International Airport,30,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
406,2020/7/31,Santiago International Airport,35,-70.79424,-33.39073,Santiago,Santiago Province,CL,Chile
407,2020/6/8,Calgary International,100,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
408,2020/6/7,Calgary International,99,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
409,2020/5/7,Calgary International,86,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
410,2020/6/26,Calgary International,90,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
411,2020/8/6,Calgary International,89,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
412,2020/8/13,Calgary International,90,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
413,2020/4/7,Calgary International,97,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
414,2020/9/13,Calgary International,100,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
415,2020/8/30,Calgary International,100,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
416,2020/9/26,Calgary International,78,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
417,2020/5/8,Calgary International,79,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
418,2020/5/23,Calgary International,63,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
419,2020/9/25,Calgary International,95,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
420,2020/8/15,Calgary International,81,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
421,2020/5/3,Calgary International,100,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
422,2020/8/3,Calgary International,29,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
423,2020/9/14,Calgary International,100,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
424,2020/3/27,Calgary International,89,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
425,2020/7/18,Calgary International,77,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
426,2020/7/4,Calgary International,90,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
427,2020/6/9,Calgary International,93,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
428,2020/9/10,Calgary International,100,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
429,2020/4/17,Calgary International,88,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
430,2020/6/1,Calgary International,96,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
431,2020/10/7,Calgary International,99,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
432,2020/6/19,Calgary International,88,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
433,2020/4/25,Calgary International,80,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
434,2020/3/21,Calgary International,73,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
435,2020/9/27,Calgary International,95,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
436,2020/7/24,Calgary International,86,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
437,2020/4/19,Calgary International,84,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
438,2020/9/15,Calgary International,100,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
439,2020/6/23,Calgary International,91,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
440,2020/5/4,Calgary International,100,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
441,2020/6/11,Calgary International,87,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
442,2020/8/1,Calgary International,79,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
443,2020/3/20,Calgary International,96,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
444,2020/8/7,Calgary International,89,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
445,2020/4/9,Calgary International,94,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
446,2020/10/2,Calgary International,96,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
447,2020/3/31,Calgary International,91,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
448,2020/4/15,Calgary International,95,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
449,2020/4/26,Calgary International,72,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
450,2020/5/10,Calgary International,92,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
451,2020/6/4,Calgary International,86,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
452,2020/5/25,Calgary International,100,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
453,2020/8/5,Calgary International,89,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
454,2020/6/17,Calgary International,87,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
455,2020/7/14,Calgary International,96,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
456,2020/8/8,Calgary International,70,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
457,2020/5/9,Calgary International,71,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
458,2020/10/12,Calgary International,19,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
459,2020/10/1,Calgary International,96,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
460,2020/4/8,Calgary International,91,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
461,2020/7/29,Calgary International,86,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
462,2020/7/8,Calgary International,89,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
463,2020/6/6,Calgary International,65,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
464,2020/8/2,Calgary International,100,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
465,2020/6/20,Calgary International,74,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
466,2020/4/24,Calgary International,89,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
467,2020/5/1,Calgary International,88,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
468,2020/5/20,Calgary International,85,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
469,2020/7/12,Calgary International,100,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
470,2020/8/12,Calgary International,90,-114.01312,51.11848,Calgary,Alberta,CA-AB,Canada
